#########################################################################
# Date de mise en forme : 2016-02-22
# Bassin myst鑢e n?8 (78.51 km? - Huanyu ZHAI
#------------------------------------------------------------------------
#  Date  : date (AAAA-MM-JJ)
#  Q     : d閎it (l/s)
#  Ptot  : pr閏ipitations (liquides + solides) (mm)
#  Temp  : temp閞ature de l'air (癈)
#  ETP_O : 関apotranspiration potentielle de Oudin (mm)
#########################################################################
      Date;        Q;   Ptot;   Temp;  ETP_O
1960-01-11;       NA;    1.1;   -6.4;    0.0
1960-01-12;       NA;    0.0;   -6.5;    0.0
1960-01-13;       NA;   11.5;   -8.6;    0.0
1960-01-14;       NA;    8.1;   -9.2;    0.0
1960-01-15;       NA;    0.0;  -11.9;    0.0
1960-01-16;       NA;    1.5;   -9.6;    0.0
1960-01-17;       NA;    0.2;   -5.8;    0.0
1960-01-18;       NA;    0.0;   -3.9;    0.1
1960-01-19;       NA;   17.3;   -0.3;    0.2
1960-01-20;       NA;   11.4;    4.6;    0.5
1960-01-21;       NA;    0.0;    7.2;    0.6
1960-01-22;       NA;    0.0;    6.1;    0.6
1960-01-23;       NA;    0.9;    8.4;    0.7
1960-01-24;       NA;   12.6;    8.3;    0.7
1960-01-25;       NA;    4.7;    4.8;    0.5
1960-01-26;       NA;    2.7;    5.6;    0.6
1960-01-27;       NA;   17.8;    7.9;    0.7
1960-01-28;       NA;    1.0;    4.1;    0.5
1960-01-29;       NA;    0.0;    0.1;    0.3
1960-01-30;       NA;    0.0;    1.0;    0.4
1960-01-31;       NA;    0.0;    3.4;    0.5
1960-02-01;       NA;    0.0;    3.1;    0.5
1960-02-02;       NA;    0.0;    2.9;    0.5
1960-02-03;       NA;    5.6;    6.1;    0.7
1960-02-04;       NA;    7.9;    3.4;    0.5
1960-02-05;       NA;    0.0;    0.7;    0.4
1960-02-06;       NA;    0.2;   -0.5;    0.3
1960-02-07;       NA;    0.7;   -2.1;    0.2
1960-02-08;       NA;    0.0;   -4.3;    0.1
1960-02-09;       NA;    0.0;   -2.7;    0.2
1960-02-10;       NA;    0.0;   -0.2;    0.3
1960-02-11;       NA;   12.4;    2.1;    0.5
1960-02-12;       NA;   13.1;    1.2;    0.4
1960-02-13;       NA;    7.6;    0.1;    0.4
1960-02-14;       NA;    1.0;   -0.5;    0.3
1960-02-15;       NA;    2.2;    0.4;    0.4
1960-02-16;       NA;   20.4;    2.0;    0.5
1960-02-17;       NA;   23.9;    1.8;    0.5
1960-02-18;       NA;    2.3;    6.1;    0.8
1960-02-19;       NA;    0.9;    2.3;    0.6
1960-02-20;       NA;    0.4;    4.2;    0.7
1960-02-21;       NA;    7.2;    5.5;    0.8
1960-02-22;       NA;    8.0;    4.4;    0.8
1960-02-23;       NA;    2.1;    2.8;    0.6
1960-02-24;       NA;    0.7;    5.1;    0.8
1960-02-25;       NA;    2.9;    9.5;    1.2
1960-02-26;       NA;    0.0;    8.8;    1.2
1960-02-27;       NA;    0.0;   11.7;    1.4
1960-02-28;       NA;    0.0;   15.6;    1.7
1960-02-29;       NA;   12.4;   14.3;    1.7
1960-03-01;       NA;    5.4;    5.5;    0.9
1960-03-02;       NA;   20.1;    5.0;    0.9
1960-03-03;       NA;    7.2;    7.7;    1.1
1960-03-04;       NA;    0.0;    7.8;    1.1
1960-03-05;       NA;    0.0;    5.2;    0.9
1960-03-06;       NA;    4.2;    4.9;    0.9
1960-03-07;       NA;    1.9;    3.9;    0.8
1960-03-08;       NA;   11.9;    4.8;    0.9
1960-03-09;       NA;    2.5;    5.7;    1.0
1960-03-10;       NA;   15.4;    4.3;    0.9
1960-03-11;       NA;    1.2;    5.8;    1.0
1960-03-12;       NA;    0.7;    6.1;    1.1
1960-03-13;       NA;    5.3;    5.9;    1.1
1960-03-14;       NA;    1.5;    7.5;    1.2
1960-03-15;       NA;   12.3;    5.3;    1.1
1960-03-16;       NA;    2.9;    5.9;    1.1
1960-03-17;       NA;    0.0;    5.0;    1.0
1960-03-18;       NA;    0.0;    3.0;    0.8
1960-03-19;       NA;    0.0;    4.1;    1.0
1960-03-20;       NA;    0.0;    3.9;    1.0
1960-03-21;       NA;    0.0;    4.7;    1.1
1960-03-22;       NA;    0.0;    6.6;    1.3
1960-03-23;       NA;    0.1;    7.5;    1.4
1960-03-24;       NA;    0.0;    8.7;    1.5
1960-03-25;       NA;    0.2;    8.8;    1.6
1960-03-26;       NA;    0.9;    8.1;    1.5
1960-03-27;       NA;   10.6;    7.5;    1.4
1960-03-28;       NA;    1.3;    6.5;    1.3
1960-03-29;       NA;    3.7;    4.7;    1.1
1960-03-30;       NA;    1.6;    5.0;    1.2
1960-03-31;       NA;    7.8;    5.3;    1.2
1960-04-01;       NA;    0.1;    5.0;    1.2
1960-04-02;       NA;    0.2;    7.6;    1.6
1960-04-03;       NA;    8.6;    7.1;    1.5
1960-04-04;       NA;    1.1;    6.5;    1.4
1960-04-05;       NA;    0.1;   10.1;    1.9
1960-04-06;       NA;    0.0;   12.9;    2.3
1960-04-07;       NA;    0.0;   13.7;    2.4
1960-04-08;       NA;    0.0;   12.8;    2.3
1960-04-09;       NA;    0.1;   11.6;    2.1
1960-04-10;       NA;    0.6;   10.4;    2.0
1960-04-11;       NA;    5.4;    5.7;    1.4
1960-04-12;       NA;    0.0;    3.9;    1.2
1960-04-13;       NA;    0.6;    6.6;    1.6
1960-04-14;       NA;    0.4;    6.1;    1.5
1960-04-15;       NA;    2.7;    3.6;    1.2
1960-04-16;       NA;    5.8;    3.3;    1.1
1960-04-17;       NA;    0.0;    2.4;    1.0
1960-04-18;       NA;    0.1;    3.6;    1.2
1960-04-19;       NA;    0.2;    3.1;    1.1
1960-04-20;       NA;    0.0;    6.7;    1.7
1960-04-21;       NA;    0.0;   11.2;    2.3
1960-04-22;       NA;    0.0;   10.7;    2.2
1960-04-23;       NA;    0.0;    9.3;    2.1
1960-04-24;       NA;    0.0;    7.4;    1.8
1960-04-25;       NA;    0.0;    6.1;    1.6
1960-04-26;       NA;    0.0;    5.1;    1.5
1960-04-27;       NA;    0.0;    3.8;    1.3
1960-04-28;       NA;    0.3;    2.0;    1.0
1960-04-29;       NA;    0.0;    1.3;    0.9
1960-04-30;       NA;    0.0;    2.1;    1.1
1960-05-01;       NA;    0.0;    3.9;    1.3
1960-05-02;       NA;    0.0;    5.9;    1.6
1960-05-03;       NA;    0.0;    8.3;    2.0
1960-05-04;       NA;    0.0;    9.9;    2.3
1960-05-05;       NA;    0.0;   10.1;    2.3
1960-05-06;       NA;    0.0;   11.6;    2.6
1960-05-07;       NA;    0.0;   12.4;    2.7
1960-05-08;       NA;    0.0;   14.3;    3.0
1960-05-09;       NA;    1.7;   14.6;    3.1
1960-05-10;       NA;    0.0;   16.3;    3.4
1960-05-11;       NA;    0.0;   17.0;    3.5
1960-05-12;       NA;    0.0;   16.3;    3.4
1960-05-13;       NA;    6.8;   14.6;    3.2
1960-05-14;       NA;    6.2;   15.9;    3.4
1960-05-15;       NA;    5.8;   14.4;    3.2
1960-05-16;       NA;    3.9;   12.4;    2.8
1960-05-17;       NA;    3.4;   14.1;    3.1
1960-05-18;       NA;    9.4;   12.9;    2.9
1960-05-19;       NA;    7.2;   11.5;    2.7
1960-05-20;       NA;    1.5;   10.3;    2.6
1960-05-21;       NA;    6.6;   10.9;    2.6
1960-05-22;       NA;    0.3;   10.6;    2.6
1960-05-23;       NA;    0.2;   11.5;    2.7
1960-05-24;       NA;    1.2;   13.0;    3.0
1960-05-25;       NA;    0.0;   14.2;    3.2
1960-05-26;       NA;    0.0;   15.0;    3.3
1960-05-27;       NA;    0.0;   16.6;    3.6
1960-05-28;       NA;    0.0;   15.5;    3.5
1960-05-29;       NA;    0.0;   12.4;    3.0
1960-05-30;       NA;    0.0;   11.9;    2.9
1960-05-31;       NA;    0.0;   14.1;    3.3
1960-06-01;       NA;    2.5;   15.9;    3.6
1960-06-02;       NA;    0.0;   16.8;    3.7
1960-06-03;       NA;    1.4;   17.2;    3.8
1960-06-04;       NA;    1.7;   17.3;    3.8
1960-06-05;       NA;    5.6;   17.2;    3.8
1960-06-06;       NA;   18.4;   13.8;    3.3
1960-06-07;       NA;    0.0;   11.6;    2.9
1960-06-08;       NA;    0.0;   14.5;    3.4
1960-06-09;       NA;    5.2;   13.3;    3.2
1960-06-10;       NA;    5.0;   12.3;    3.0
1960-06-11;       NA;    0.0;   12.7;    3.1
1960-06-12;       NA;    2.8;   16.2;    3.7
1960-06-13;       NA;   11.8;   12.6;    3.1
1960-06-14;       NA;    0.0;    9.9;    2.6
1960-06-15;       NA;    0.0;   12.0;    2.9
1960-06-16;       NA;    0.0;   14.2;    3.3
1960-06-17;       NA;    0.0;   17.3;    3.9
1960-06-18;       NA;    0.0;   21.2;    4.5
1960-06-19;       NA;    2.9;   21.5;    4.6
1960-06-20;       NA;    0.0;   18.9;    4.2
1960-06-21;       NA;    0.0;   18.0;    4.0
1960-06-22;       NA;   10.0;   21.1;    4.5
1960-06-23;       NA;   15.1;   15.9;    3.6
1960-06-24;       NA;    5.3;   13.3;    3.2
1960-06-25;       NA;   21.9;   12.4;    3.0
1960-06-26;       NA;    9.6;   13.1;    3.1
1960-06-27;       NA;    0.0;   16.2;    3.7
1960-06-28;       NA;    0.0;   16.0;    3.6
1960-06-29;       NA;    0.0;   12.2;    3.0
1960-06-30;       NA;    0.0;   10.5;    2.7
1960-07-01;       NA;    0.0;   13.5;    3.2
1960-07-02;       NA;    0.0;   14.3;    3.3
1960-07-03;       NA;    0.0;   13.3;    3.2
1960-07-04;       NA;    0.0;   14.2;    3.3
1960-07-05;       NA;    5.5;   14.6;    3.4
1960-07-06;       NA;    8.4;   14.3;    3.3
1960-07-07;       NA;    9.5;   13.4;    3.2
1960-07-08;       NA;    7.6;   11.6;    2.9
1960-07-09;       NA;    1.1;   12.6;    3.0
1960-07-10;       NA;    5.8;   15.3;    3.5
1960-07-11;       NA;    4.4;   14.3;    3.3
1960-07-12;       NA;    0.5;   12.2;    2.9
1960-07-13;       NA;    0.0;   14.0;    3.2
1960-07-14;       NA;    1.3;   14.5;    3.3
1960-07-15;       NA;    1.9;   13.0;    3.0
1960-07-16;       NA;    0.1;   13.9;    3.2
1960-07-17;       NA;    4.2;   17.1;    3.7
1960-07-18;       NA;    1.5;   15.8;    3.5
1960-07-19;       NA;    1.4;   13.5;    3.1
1960-07-20;       NA;    1.9;   12.0;    2.8
1960-07-21;       NA;    0.1;   13.1;    3.0
1960-07-22;       NA;    0.6;   11.8;    2.8
1960-07-23;       NA;    8.7;   10.2;    2.5
1960-07-24;       NA;    0.7;   12.9;    2.9
1960-07-25;       NA;    0.0;   15.0;    3.2
1960-07-26;       NA;    0.0;   16.0;    3.4
1960-07-27;       NA;    0.0;   13.3;    3.0
1960-07-28;       NA;    0.0;   14.2;    3.1
1960-07-29;       NA;    2.1;   20.0;    4.0
1960-07-30;       NA;   20.2;   16.7;    3.5
1960-07-31;       NA;   11.0;   13.1;    2.9
1960-08-01;       NA;    2.4;   13.2;    2.9
1960-08-02;       NA;    0.1;   12.1;    2.7
1960-08-03;       NA;    0.0;   13.4;    2.9
1960-08-04;       NA;   22.1;   16.4;    3.3
1960-08-05;       NA;    4.3;   14.5;    3.0
1960-08-06;       NA;    0.0;   14.4;    3.0
1960-08-07;       NA;   17.0;   14.1;    2.9
1960-08-08;       NA;    3.4;   13.6;    2.8
1960-08-09;       NA;    0.4;   13.1;    2.8
1960-08-10;       NA;    0.2;   14.6;    3.0
1960-08-11;       NA;   14.9;   17.0;    3.3
1960-08-12;       NA;    5.2;   11.3;    2.4
1960-08-13;       NA;    8.0;   10.5;    2.3
1960-08-14;       NA;    1.5;   13.5;    2.8
1960-08-15;       NA;    0.0;   12.7;    2.6
1960-08-16;       NA;    0.0;   13.1;    2.6
1960-08-17;       NA;   29.4;   18.5;    3.4
1960-08-18;       NA;   15.3;   15.3;    2.9
1960-08-19;       NA;    0.1;   12.6;    2.5
1960-08-20;       NA;    0.0;   13.0;    2.5
1960-08-21;       NA;    0.0;   16.9;    3.1
1960-08-22;       NA;    0.0;   21.3;    3.8
1960-08-23;       NA;    0.0;   20.4;    3.6
1960-08-24;       NA;    0.0;   20.8;    3.6
1960-08-25;       NA;   44.3;   19.8;    3.4
1960-08-26;       NA;   26.1;   17.0;    3.0
1960-08-27;       NA;   39.7;   16.7;    2.9
1960-08-28;       NA;    1.3;   14.9;    2.7
1960-08-29;       NA;    0.7;   13.9;    2.5
1960-08-30;       NA;    0.5;   12.2;    2.3
1960-08-31;       NA;    0.0;   12.0;    2.2
1960-09-01;       NA;    0.0;   13.5;    2.4
1960-09-02;       NA;    0.0;   13.9;    2.4
1960-09-03;       NA;    6.9;   15.5;    2.6
1960-09-04;       NA;    4.5;   12.7;    2.2
1960-09-05;       NA;    2.9;   10.1;    1.9
1960-09-06;       NA;    3.4;   10.5;    1.9
1960-09-07;       NA;   10.8;   12.9;    2.2
1960-09-08;       NA;    0.0;   11.7;    2.0
1960-09-09;       NA;    0.0;   12.0;    2.1
1960-09-10;       NA;    0.0;   14.8;    2.4
1960-09-11;       NA;    0.0;   16.2;    2.6
1960-09-12;       NA;    0.1;   15.5;    2.4
1960-09-13;       NA;    0.6;   11.9;    1.9
1960-09-14;       NA;    0.2;   14.0;    2.2
1960-09-15;       NA;    9.7;   13.6;    2.1
1960-09-16;       NA;    5.3;    9.2;    1.6
1960-09-17;       NA;    2.7;    9.0;    1.5
1960-09-18;       NA;   10.8;   10.0;    1.6
1960-09-19;       NA;   13.9;   10.6;    1.7
1960-09-20;       NA;    2.7;    7.6;    1.3
1960-09-21;       NA;    0.1;    6.0;    1.2
1960-09-22;       NA;    0.0;    8.5;    1.5
1960-09-23;       NA;    0.0;   13.0;    1.9
1960-09-24;       NA;    0.0;   13.4;    1.9
1960-09-25;       NA;    0.0;   12.6;    1.8
1960-09-26;       NA;    3.8;   13.6;    1.9
1960-09-27;       NA;    7.6;   12.0;    1.7
1960-09-28;       NA;    8.7;   10.4;    1.5
1960-09-29;       NA;    1.0;    9.9;    1.5
1960-09-30;       NA;    6.9;   10.6;    1.5
1960-10-01;       NA;    0.0;   11.4;    1.6
1960-10-02;       NA;    9.9;   14.0;    1.8
1960-10-03;       NA;  104.4;   13.7;    1.8
1960-10-04;       NA;    9.6;   11.0;    1.5
1960-10-05;       NA;    7.6;   11.5;    1.5
1960-10-06;       NA;   10.1;    9.2;    1.3
1960-10-07;       NA;    3.3;    9.8;    1.3
1960-10-08;       NA;   21.1;   10.5;    1.4
1960-10-09;       NA;   22.9;    8.6;    1.2
1960-10-10;       NA;    8.0;    7.4;    1.1
1960-10-11;       NA;    7.3;    6.2;    0.9
1960-10-12;       NA;    6.0;    4.1;    0.8
1960-10-13;       NA;    0.0;    2.6;    0.6
1960-10-14;       NA;    0.0;    2.5;    0.6
1960-10-15;       NA;    1.2;    3.2;    0.7
1960-10-16;       NA;    0.0;    2.9;    0.6
1960-10-17;       NA;    0.0;    3.6;    0.7
1960-10-18;       NA;    0.0;    6.0;    0.9
1960-10-19;       NA;    2.6;   11.7;    1.3
1960-10-20;       NA;   25.0;    7.9;    1.0
1960-10-21;       NA;    0.9;    8.1;    1.0
1960-10-22;       NA;   18.3;   12.2;    1.3
1960-10-23;       NA;   26.6;   12.0;    1.3
1960-10-24;       NA;    0.0;   10.1;    1.1
1960-10-25;       NA;   23.3;    9.4;    1.0
1960-10-26;       NA;    7.1;    7.8;    0.9
1960-10-27;       NA;    0.4;    8.9;    1.0
1960-10-28;       NA;   17.0;   10.1;    1.0
1960-10-29;       NA;   28.5;    7.8;    0.9
1960-10-30;       NA;    1.6;    8.1;    0.9
1960-10-31;       NA;    1.8;   10.8;    1.0
1960-11-01;       NA;    3.2;   13.7;    1.2
1960-11-02;       NA;    1.2;    7.1;    0.8
1960-11-03;       NA;    0.0;    8.9;    0.9
1960-11-04;       NA;   10.3;    8.7;    0.9
1960-11-05;       NA;    8.1;    5.4;    0.6
1960-11-06;       NA;    2.3;    4.8;    0.6
1960-11-07;       NA;    0.0;    2.9;    0.5
1960-11-08;       NA;    0.1;    0.3;    0.3
1960-11-09;       NA;    4.0;    1.0;    0.4
1960-11-10;       NA;    7.0;    4.7;    0.6
1960-11-11;       NA;    3.7;    5.7;    0.6
1960-11-12;       NA;    4.7;    4.7;    0.5
1960-11-13;       NA;    2.3;    4.7;    0.5
1960-11-14;       NA;    1.6;    6.1;    0.6
1960-11-15;       NA;   10.7;    8.0;    0.7
1960-11-16;       NA;    5.3;    6.1;    0.6
1960-11-17;       NA;    2.9;    8.4;    0.7
1960-11-18;       NA;    7.4;    6.0;    0.6
1960-11-19;       NA;    1.5;    4.8;    0.5
1960-11-20;       NA;    0.3;    6.0;    0.6
1960-11-21;       NA;   20.4;   10.6;    0.8
1960-11-22;       NA;    2.2;    5.8;    0.5
1960-11-23;       NA;    1.6;    5.8;    0.5
1960-11-24;       NA;    3.2;    5.1;    0.5
1960-11-25;       NA;    2.9;    9.2;    0.7
1960-11-26;       NA;    0.4;    9.2;    0.7
1960-11-27;       NA;    8.8;    8.8;    0.7
1960-11-28;       NA;    4.6;    4.6;    0.5
1960-11-29;       NA;    0.0;    1.0;    0.3
1960-11-30;       NA;    0.0;    4.4;    0.4
1960-12-01;       NA;    4.3;    8.3;    0.6
1960-12-02;       NA;    1.8;    4.7;    0.4
1960-12-03;       NA;    0.0;    3.3;    0.4
1960-12-04;       NA;   11.8;    5.5;    0.5
1960-12-05;       NA;   30.2;    4.8;    0.5
1960-12-06;       NA;    6.6;    2.5;    0.3
1960-12-07;       NA;    0.0;    0.8;    0.3
1960-12-08;       NA;    0.0;    0.2;    0.2
1960-12-09;       NA;    0.2;   -1.4;    0.2
1960-12-10;       NA;    1.7;   -2.8;    0.1
1960-12-11;       NA;    0.2;   -3.2;    0.1
1960-12-12;       NA;    0.0;   -2.9;    0.1
1960-12-13;       NA;    0.0;   -6.3;    0.0
1960-12-14;       NA;    0.0;   -6.4;    0.0
1960-12-15;       NA;    0.0;   -3.0;    0.1
1960-12-16;       NA;    0.0;   -0.8;    0.2
1960-12-17;       NA;    0.0;    1.2;    0.3
1960-12-18;       NA;    0.6;   -2.5;    0.1
1960-12-19;       NA;   19.5;    1.1;    0.3
1960-12-20;       NA;    5.6;    0.8;    0.3
1960-12-21;       NA;    2.9;   -1.6;    0.2
1960-12-22;       NA;    2.3;   -1.1;    0.2
1960-12-23;       NA;    0.8;   -1.8;    0.1
1960-12-24;       NA;    0.5;   -1.5;    0.2
1960-12-25;       NA;    0.1;   -2.4;    0.1
1960-12-26;       NA;   19.2;    1.9;    0.3
1960-12-27;       NA;   13.3;    2.2;    0.3
1960-12-28;       NA;   15.5;    0.1;    0.2
1960-12-29;       NA;    4.4;    1.3;    0.3
1960-12-30;       NA;    8.1;    2.7;    0.3
1960-12-31;       NA;    6.7;    3.6;    0.4
1961-01-01;       NA;    6.1;    1.1;    0.3
1961-01-02;       NA;   39.8;    3.9;    0.4
1961-01-03;       NA;   15.0;    3.0;    0.4
1961-01-04;       NA;   10.1;    1.6;    0.3
1961-01-05;       NA;    4.5;   -0.4;    0.2
1961-01-06;       NA;   22.5;    1.0;    0.3
1961-01-07;       NA;    5.9;    1.1;    0.3
1961-01-08;       NA;    9.8;    5.0;    0.5
1961-01-09;       NA;    3.1;    2.9;    0.4
1961-01-10;       NA;    4.5;    2.4;    0.4
1961-01-11;       NA;    1.8;    0.9;    0.3
1961-01-12;       NA;    0.0;   -1.3;    0.2
1961-01-13;       NA;    0.0;   -0.4;    0.2
1961-01-14;       NA;    0.0;   -0.8;    0.2
1961-01-15;       NA;    0.0;   -1.1;    0.2
1961-01-16;       NA;    0.0;   -1.6;    0.2
1961-01-17;       NA;    0.0;   -1.1;    0.2
1961-01-18;       NA;    0.0;    0.2;    0.3
1961-01-19;       NA;    1.0;    2.4;    0.4
1961-01-20;       NA;    2.0;    2.9;    0.4
1961-01-21;       NA;    0.0;    3.1;    0.4
1961-01-22;       NA;    1.9;    3.9;    0.5
1961-01-23;       NA;    0.1;    3.1;    0.4
1961-01-24;       NA;    9.8;    2.4;    0.4
1961-01-25;       NA;    3.0;    1.7;    0.4
1961-01-26;       NA;    0.0;   -2.8;    0.1
1961-01-27;       NA;    1.3;   -0.7;    0.2
1961-01-28;       NA;    5.3;    4.4;    0.5
1961-01-29;       NA;    0.1;    2.5;    0.4
1961-01-30;       NA;   10.4;    4.7;    0.6
1961-01-31;       NA;   18.6;    7.2;    0.7
1961-02-01;       NA;   11.7;    3.2;    0.5
1961-02-02;       NA;   11.7;    4.7;    0.6
1961-02-03;       NA;    6.3;    3.0;    0.5
1961-02-04;       NA;   12.2;    4.5;    0.6
1961-02-05;       NA;    2.2;    6.8;    0.7
1961-02-06;       NA;    4.0;    6.7;    0.7
1961-02-07;       NA;    1.1;    3.3;    0.5
1961-02-08;       NA;    0.8;    3.7;    0.6
1961-02-09;       NA;    0.9;    6.5;    0.8
1961-02-10;       NA;    0.0;    6.8;    0.8
1961-02-11;       NA;    1.4;    6.2;    0.8
1961-02-12;       NA;    0.0;    6.5;    0.8
1961-02-13;       NA;    0.0;    7.7;    0.9
1961-02-14;       NA;    0.0;   10.0;    1.1
1961-02-15;       NA;    0.0;    8.5;    1.0
1961-02-16;       NA;    0.0;    8.3;    1.0
1961-02-17;       NA;    0.0;    9.1;    1.1
1961-02-18;       NA;    0.0;    7.5;    0.9
1961-02-19;       NA;    0.0;    6.5;    0.9
1961-02-20;       NA;    0.0;    5.5;    0.8
1961-02-21;       NA;    0.0;    4.2;    0.7
1961-02-22;       NA;    0.1;    5.1;    0.8
1961-02-23;       NA;    1.4;    7.6;    1.0
1961-02-24;       NA;    0.0;    9.3;    1.2
1961-02-25;       NA;    1.4;   10.3;    1.2
1961-02-26;       NA;    0.0;   10.4;    1.3
1961-02-27;       NA;    7.8;   12.0;    1.4
1961-02-28;       NA;    1.0;    5.1;    0.8
1961-03-01;     2000;    1.1;    4.2;    0.8
1961-03-02;     2000;    0.0;    5.0;    0.9
1961-03-03;     1800;    0.0;    5.6;    0.9
1961-03-04;     1600;    0.0;    5.9;    1.0
1961-03-05;      900;    0.0;    7.2;    1.1
1961-03-06;     1750;    0.0;    8.9;    1.3
1961-03-07;      600;    0.0;    7.5;    1.2
1961-03-08;     1150;    0.0;    7.9;    1.2
1961-03-09;      900;    0.0;    9.1;    1.4
1961-03-10;      850;    0.0;   10.7;    1.5
1961-03-11;      800;    0.0;    7.8;    1.2
1961-03-12;      800;    0.0;    8.3;    1.3
1961-03-13;      750;    0.0;    9.0;    1.4
1961-03-14;      750;    0.0;    7.0;    1.2
1961-03-15;      650;    0.0;    9.3;    1.5
1961-03-16;      650;    0.0;   12.8;    1.9
1961-03-17;      650;    0.0;   13.0;    1.9
1961-03-18;      650;    1.0;    7.5;    1.3
1961-03-19;      650;    0.0;    2.0;    0.7
1961-03-20;      650;    0.0;    0.0;    0.5
1961-03-21;      620;    0.0;   -0.5;    0.5
1961-03-22;      590;    0.0;    0.3;    0.6
1961-03-23;      590;    0.0;    4.1;    1.0
1961-03-24;      560;    0.0;    6.9;    1.4
1961-03-25;      560;    0.0;    7.7;    1.5
1961-03-26;      560;    0.0;    7.6;    1.4
1961-03-27;      560;    0.0;    4.8;    1.1
1961-03-28;      530;    0.0;    3.3;    0.9
1961-03-29;      500;    0.0;    6.1;    1.3
1961-03-30;      500;    1.3;    6.7;    1.4
1961-03-31;      530;    1.4;    7.2;    1.4
1961-04-01;      530;    0.0;    8.1;    1.5
1961-04-02;      530;    0.0;    7.7;    1.6
1961-04-03;      500;    0.0;    9.0;    1.7
1961-04-04;      470;    0.0;   12.7;    2.2
